associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,j.o. sawyer,,,north america,969.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1969-08-04,2021-12-17T12:41:24.809845+00:00,0.2753623188405797,,,,,,5f9cb73c63b5245cf0793ed6b77fe2bf548f5099,saxifragaceae,,"['geopoint_datum_missing', 'dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.272191, 'lon': -122.934907}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,slope sw of south sugar lake,,,,,,,2195.0,,dcc58e61-780a-4e76-b6c3-5f928977d15a,saxifragales,tracheophyta,"['urn:uuid:dcc58e61-780a-4e76-b6c3-5f928977d15a', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1786064', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\dcc58e61-780a-4e76-b6c3-5f928977d15a']",1873,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,216,california,3032662,accepted,species,,683188a2-5f29-4f4d-af71-defd1b73ad85,4 aug 1969,,,,Heuchera merriamii,-122.934907,41.272191
,,preservedspecimen,,heuchera merriamii,csla016603,magnoliopsida,,9a7f2f77-3288-4d40-8baa-2f55b8450b7f,,frederick w. oettinger,,,north america,800.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1968-08-04,2021-12-17T12:37:05.139305+00:00,0.2898550724637681,,,,,,8d807006bbbf5c12d131fa48f271bc924f6d61aa,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.3617, 'lon': -123.2314}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,csla,,,plantae,,,,,,,trail n of crapo peak ridge. salmon mtns. high lake basins in the vicinity of english peak. marble mtn wilderness area.,,,,5ebabfdd-816f-4354-a7cd-22429415d797,,,2195.0,,1ce74382-4591-49db-8035-0dc3c3ef6518,saxifragales,tracheophyta,"['7fbf76b1-6bd6-4217-a5bc-1d89e45f6a68\\\\3720185', '7fbf76b1-6bd6-4217-a5bc-1d89e45f6a68\\\\1ce74382-4591-49db-8035-0dc3c3ef6518', 'urn:uuid:1ce74382-4591-49db-8035-0dc3c3ef6518']",386,7fbf76b1-6bd6-4217-a5bc-1d89e45f6a68,heuchera pringlei,merriamii,217,california,3032662,accepted,species,,b4dc6eec-89b7-4ab7-b94c-d0efb2dc8621,,,,,Heuchera merriamii,-123.2314,41.3617
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,william j. ferlatte,,,north america,969.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1966-06-22,2021-12-17T12:41:24.809845+00:00,0.2753623188405797,,,,,,1f53c81e3fca43b0c0c8adc0010d2a0256afc5ad,saxifragaceae,,"['geopoint_datum_missing', 'dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.021922, 'lon': -122.936749}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,josephine lake basin,,,,,,,1677.0,,bc0d6d31-b7ed-4625-bdb3-b5d33398b67c,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1772292', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\bc0d6d31-b7ed-4625-bdb3-b5d33398b67c', 'urn:uuid:bc0d6d31-b7ed-4625-bdb3-b5d33398b67c']",82,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,173,california,3032662,accepted,species,,a119fccd-277f-4243-8a2d-fa0daa3a053d,22 jun 1966,,,,Heuchera merriamii,-122.936749,41.021922
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,john s. palmer,,,north america,969.0,united states,usa,trinity,7ddf754f-d193-4cc9-b351-99906754a03b,1973-07-08,2021-12-17T12:41:24.809845+00:00,0.2753623188405797,,,,,,1ad7e2520605042247c0a71182d076aed2cd2032,saxifragaceae,,"['geopoint_datum_missing', 'dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added']",,heuchera,,"{'lat': 41.196498, 'lon': -122.697399}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,"bear lakes area, n of little bear lake",,,,,,,1860.0,,48cd2700-115e-4ca8-9644-736fd9333021,saxifragales,tracheophyta,"['urn:uuid:48cd2700-115e-4ca8-9644-736fd9333021', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\48cd2700-115e-4ca8-9644-736fd9333021', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1817920']",122,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,189,california,3032662,accepted,species,,0c016b76-1f61-4f3c-b26c-d79436bab61b,8 jul 1973,,,,Heuchera merriamii,-122.697399,41.196498
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,"j.o. sawyer; kevin sawyer, j.p. smith",,,north america,969.0,united states,usa,trinity,7ddf754f-d193-4cc9-b351-99906754a03b,1974-06-27,2021-12-17T12:41:24.809845+00:00,0.2753623188405797,,,,,,6afedb5770e7931ddb38513c6a9894aa62ac9f1c,saxifragaceae,,"['geopoint_datum_missing', 'dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 40.950485, 'lon': -122.907435}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,slopes to top of silago peak,,,,,,,2470.0,,124c7425-5d20-4808-9764-8c75cd7ff96f,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\124c7425-5d20-4808-9764-8c75cd7ff96f', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1786665', 'urn:uuid:124c7425-5d20-4808-9764-8c75cd7ff96f']",2621b,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,178,california,3032662,accepted,species,,35fc5867-e1f4-4847-b5b2-1b325ff316ec,27 jun 1974,,,,Heuchera merriamii,-122.907435,40.950485
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,al hobart,,,north america,700.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,,2021-11-03T11:57:37.545250+00:00,0.2463768115942029,,,,,,9f433f78719d6181951bfd384d54ad341dd7cc0d,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.835785, 'lon': -123.612821}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,preston pk.,,,,,,,1982.0,,6061313c-1356-4ae6-acc0-b03564e2abd4,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1802951', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\6061313c-1356-4ae6-acc0-b03564e2abd4', 'urn:uuid:6061313c-1356-4ae6-acc0-b03564e2abd4']",sn,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,,california,3032662,accepted,species,,53c40aa5-94d3-4bcc-9a45-1224e762aff6,6 aug,,,,Heuchera merriamii,-123.612821,41.835785
,,preservedspecimen,,heuchera merriamii,dav395255,magnoliopsida,,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,,joseph m. ditomaso,,,north america,969.0,united states,usa,trinity county,7ddf754f-d193-4cc9-b351-99906754a03b,1975-09-26,2022-03-11T04:21:25.522819+00:00,0.30434782608695654,,,,,,29f0d641447fc034b975f4bca8c2c39fbaa384ae,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added']",,heuchera,,"{'lat': 41.050621, 'lon': -122.861816}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,dav,,,plantae,,,,,,,trinity county: above lion lake at west end.,,,,9e5a692f-9b1d-4250-966e-5c67afb04ed4,,,2225.0,,fde4276e-f674-4d88-8553-7f411e69f021,saxifragales,tracheophyta,"['b9ab58cf-785e-44a7-a873-1966e14a6715\\\\fde4276e-f674-4d88-8553-7f411e69f021', 'urn:uuid:fde4276e-f674-4d88-8553-7f411e69f021', 'b9ab58cf-785e-44a7-a873-1966e14a6715\\\\1355795']",294,b9ab58cf-785e-44a7-a873-1966e14a6715,heuchera merriamii,merriamii,269,california,3032662,accepted,species,,2777f4ef-b9e9-4cdd-be1c-b7e0a316071d,26 sep 1975,,,,Heuchera merriamii,-122.861816,41.050621
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,al hobart,,,north america,700.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,,2021-11-03T11:57:37.545250+00:00,0.2318840579710145,,,,,,3954ef55f8d6025b40bde938c95c0b908236df98,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.835506, 'lon': -123.611716}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,preston peak,,,,,,,,,32fe64d4-231d-48af-a30d-cccb73aa2cda,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1802950', 'urn:uuid:32fe64d4-231d-48af-a30d-cccb73aa2cda', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\32fe64d4-231d-48af-a30d-cccb73aa2cda']",sn,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,,california,3032662,accepted,species,,b61d2c52-a091-4705-8807-3c2d9cf581fc,16 jul,,,,Heuchera merriamii,-123.611716,41.835506
,,preservedspecimen,,heuchera merriamii,26900,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,j. t. howell,,,north america,1300.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1937-07-24,2021-12-17T12:41:00.916583+00:00,0.30434782608695654,,,,,,f622864eb69b532dfadfeca9b882d643c91a7c87,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.02278, 'lon': -122.9722}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,"caribou basin, salmon-trinity alps",,,,,,,1981.0,,f0f0220e-7ced-45a5-884a-b91397a57c9d,saxifragales,tracheophyta,"['d7540872-1c53-48ac-a617-2d0739eadcbd\\\\152105', 'urn:uuid:5a4e1fb5-66e0-4cf5-b143-748354944fc8', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\f0f0220e-7ced-45a5-884a-b91397a57c9d']",,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera merriamii,merriamii,205,california,3032662,accepted,species,,f3fcd235-3f07-432e-8078-b3291cccf950,1937-7-24,,,,Heuchera merriamii,-122.9722,41.02278
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,dorothy parker,,,north america,200.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1949-08-03,2021-11-03T11:57:37.545250+00:00,0.2898550724637681,,,,,,8efbc791f68743cd558bfb39544c1ecfb514f1f4,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.613969, 'lon': -123.210089}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,"bluff above paradise lake, salmon mtn.",,,,,,,1982.0,,0ed2d1fb-d430-410a-a6d2-e3972d775a8a,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1772423', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\0ed2d1fb-d430-410a-a6d2-e3972d775a8a', 'urn:uuid:0ed2d1fb-d430-410a-a6d2-e3972d775a8a']",353,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,215,california,3032662,accepted,species,,6bccee13-794f-4804-889f-324865b1c95d,3 aug 1949,,,,Heuchera merriamii,-123.210089,41.613969
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,jennifer whipple,,,north america,570.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1977-07-22,2021-11-03T11:57:37.545250+00:00,0.2898550724637681,,,,,,05225afb5357fb755c2b1f7af9ad85c5b16ffd62,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.340982, 'lon': -122.489385}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,ridgecrest between dobkins lake and dale creek drainage,,,,,,,2317.0,,95dcc849-771a-4ad4-862e-9be47154644d,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\95dcc849-771a-4ad4-862e-9be47154644d', 'urn:uuid:95dcc849-771a-4ad4-862e-9be47154644d', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1827775']",2041,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,203,california,3032662,accepted,species,,5eec9d3b-565b-4c9f-a473-640d5036e123,22 jul 1977,,,,Heuchera merriamii,-122.489385,41.340982
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,j.p. smith; j.o. sawyer,,,north america,969.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1973-08-15,2021-12-17T12:41:24.809845+00:00,0.2753623188405797,,,,,,7ffc4729ea8c72718d7577eefc71ee6de61c402e,saxifragaceae,,"['geopoint_datum_missing', 'dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.447269, 'lon': -123.117653}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,slopes north of angel lake,,,,,,,2012.0,,c7a303bd-be63-4504-bd48-af229285fffc,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\c7a303bd-be63-4504-bd48-af229285fffc', 'urn:uuid:c7a303bd-be63-4504-bd48-af229285fffc', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1781503']",7328,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,227,california,3032662,accepted,species,,b6a204e9-835d-45aa-8446-e37ddda6dbab,15 aug 1973,,,,Heuchera merriamii,-123.117653,41.447269
,,preservedspecimen,,heuchera merriamii,rsa0063198,magnoliopsida,rsa,3818e1d3-b6a4-11e8-b408-001a64db2964,,louis c. wheeler,,,north america,1200.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1934-08-09,2022-01-11T02:46:27.708845+00:00,0.30434782608695654,,,,,,847f1143c864cbcfbc74e0032edfda609c35cf0e,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'gbif_reference_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_taxonomicstatus_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.924063, 'lon': -122.957019}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,rsa,,,plantae,,,,,,,head of jaynes canyon. siskiyou mtns.,,,,,,,1921.0,,7d4aae79-16ff-42ea-bb2b-689be75024f3,saxifragales,tracheophyta,"['a4e6033a-d1eb-46d3-869d-7c0328f09aa7\\\\976476', 'urn:uuid:246883c4-ae57-407b-a846-f9f1413461a4', 'a4e6033a-d1eb-46d3-869d-7c0328f09aa7\\\\18833904', 'urn:uuid:ea9eab9d-614f-4748-aa35-84a387650a79', 'a4e6033a-d1eb-46d3-869d-7c0328f09aa7\\\\7d4aae79-16ff-42ea-bb2b-689be75024f3']",3079,a4e6033a-d1eb-46d3-869d-7c0328f09aa7,heuchera merriamii,merriamii,221,california,3032662,accepted,species,,a3b9e8c9-081a-44e9-acea-ecf384ad05c8,,,,,Heuchera merriamii,-122.957019,41.924063
,,preservedspecimen,,heuchera merriamii,chsc099698,magnoliopsida,vascularplants,6a942843-3cb1-4643-a475-24df2d2ba49f,,l. p. janeway,,,north america,,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,2008-07-24,2021-11-03T11:59:35.529164+00:00,0.30434782608695654,,,,,,bb5d2fc2d51ea70a6a3b6fc25c53c3398730962e,saxifragaceae,,"['geopoint_datum_error', 'dwc_multimedia_added', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.933611, 'lon': -122.969444}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,chsc,,,plantae,,,,,,,"klamath ranges. siskiyou mountains; at end of short spur road into top of alex hole; 1.0 km east-southeast of condrey mountain. t47n r10w s11 se1/4 of se1/4 usgs quadrangle: condrey mtn. 1:24,000",,,,8a5693f5-7524-486a-aff5-f9b3adeb0f69,,,1975.0,,0abaa0af-2def-4cc4-9a60-25d438dbb69a,saxifragales,tracheophyta,"['urn:uuid:0abaa0af-2def-4cc4-9a60-25d438dbb69a', '71bf994a-3af5-484d-983b-b146aa1512d1\\\\0abaa0af-2def-4cc4-9a60-25d438dbb69a', '71bf994a-3af5-484d-983b-b146aa1512d1\\\\2145605']",9474,71bf994a-3af5-484d-983b-b146aa1512d1,heuchera merriamii,merriamii,206,california,3032662,accepted,species,,64f4d79f-0484-44d5-bb3c-c3adb3424599,07/24/2008,,,,Heuchera merriamii,-122.969444,41.933611
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,"m. r. mesler; robin bencie, k. a. wayman",,,north america,155.0,united states,usa,humboldt,7ddf754f-d193-4cc9-b351-99906754a03b,2011-08-02,2021-12-17T12:41:24.809845+00:00,0.2898550724637681,,,,,,25ac502ef4f4f129e7d366f992db6827953d6449,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.08184, 'lon': -123.46431}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,"crogan rocks, ~.25 mi. east of crogan hole",,,,,,,1759.0,,565c7b7a-1b1c-44c7-94d4-962ceca55ca8,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\565c7b7a-1b1c-44c7-94d4-962ceca55ca8', 'urn:uuid:565c7b7a-1b1c-44c7-94d4-962ceca55ca8', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1764381']",1040,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,214,california,3032662,accepted,species,,12d66727-69bb-432b-bdab-d1c3ea556a61,2 aug 2011,,,,Heuchera merriamii,-123.46431,41.08184
